product1_id,product1_title,product1_brand,product1_description,product2_id,product2_title,product2_brand,product2_description,label
P014033,Touch Display Apple MacBook Pro 14 M3 1TB SSD Silver,Apple,"Experience Touch Display, Core i7 RTX 3050, 16GB RAM, 1TB SSD with the Apple MacBook Pro 14 M3.",P014034,Touch Display Apple MacBook Pro 14 M3 (1TB SSD) Blue,Apple,"Apple's MacBook Pro 14 M3 features Touch Display, 1TB SSD, 8GB RAM, Ryzen 7 RTX 4060 for everyday use.",0
P001659,Samsung Galaxy S23 Desert Titanium 128GB,Samsung,"This Galaxy S23 from Samsung is equipped with 128GB, 48MP main camera, Tensor G3.",P001660,Samsung Galaxy S23 (128 GB) Desert Titanium,Samsung,"This Galaxy S23 from Samsung is equipped with 48MP main camera, 128 GB, Tensor G3.",1
P016811,LG OLED C3 55 inch Black,LG,"Experience 43 inch screen, 55 inch, QHD resolution with the LG OLED C3.",P016812,OLED C3 55 inch Black - LG,LG,"OLED C3 by LG: QHD resolution, 43 inch screen, 55 inch.",1
P023167,"NVMe SSD Samsung 990 PRO 1TB, Black",Samsung,"990 PRO by Samsung: SATA III interface, NVMe SSD, 1TB, 1050 MB/s transfer speed.",P023168,990 PRO 1TB Black - Samsung NVMe SSD,Samsung,"This 990 PRO from Samsung is equipped with 1TB, NVMe SSD, 1050 MB/s transfer speed, SATA III interface.",1
P025775,EA Sports Madden NFL 24 Standard PS5,EA Sports,The EA Sports Madden NFL 24 comes with PS5.,P025776,Madden NFL 24 Standard - EA Sports PS5,EA Sports,Experience PS5 with the EA Sports Madden NFL 24.,1
P006273,X90 64GB Green - Vivo New,Vivo,"Vivo's X90 features 6.1 Super Retina XDR, New, 64GB, 108MP quad camera for everyday use.",P006274,New Vivo X90 Green 128GB,Vivo,"Vivo's X90 features 50 MP triple camera, A16 Bionic chip, New, 128GB for everyday use.",0
P003493,OnePlus Nord 3 (256GB) Blue Refurbished,OnePlus,"The OnePlus Nord 3 comes with 6.7 inch AMOLED, 256GB, Refurbished, 108MP quad camera.",P003494,Refurbished OnePlus Nord 3 (256GB) Green,OnePlus,"Nord 3 by OnePlus: 6.1 Super Retina XDR, Refurbished, Tensor G3, 256GB.",0
P017823,"Nike Air Force 1 UK 10, Blue",Nike,"This Air Force 1 from Nike is equipped with UK 10, 43 inch screen, Mesh upper.",P017824,Nike Air Force 1 UK 10 Blue,Nike,"Experience Mesh upper, UK 10, 43 inch screen with the Nike Air Force 1.",1
P020941,Microsoft Xbox Series S 512 Digital EditionGB White,Microsoft,"Microsoft's Xbox Series S features 512 Digital EditionGB, 4K graphics support, Custom SSD storage for everyday use.",P020942,Microsoft Xbox Series S 1TB White,Microsoft,"Xbox Series S by Microsoft: 1TB, Custom SSD storage, 120fps gaming.",0
P013743,Predator Helios 256GB SSD Black - Acer Core i5 RTX 3050,Acer,"Predator Helios by Acer: Ryzen 5 5600H, 8GB RAM, Core i5 RTX 3050, 256GB SSD.",P013744,Acer Predator Helios (256GB SSD) Black Core i5 RTX 3050,Acer,"Acer's Predator Helios features Ryzen 5 5600H, Core i5 RTX 3050, 256GB SSD, 8GB RAM for everyday use.",1
P025121,Eureka NEC122 Silver with extra filter,Eureka,"Eureka's NEC122 features 230AW suction power, 40 minute runtime, with extra filter for everyday use.",P025122,"with extra filter Eureka PowerSpeed, Silver",Eureka,"This PowerSpeed from Eureka is equipped with with extra filter, Powerful cyclone suction, 60 minute runtime.",0
P006605,X90 512GB Titanium Gray - Vivo Refurbished,Vivo,"Vivo's X90 features Exynos 2400, 512GB, 6.7 inch AMOLED, Refurbished for everyday use.",P006606,Refurbished Vivo X90 (512GB) White,Vivo,"The Vivo X90 comes with Refurbished, Snapdragon 8 Gen 3, 50 MP triple camera, 512GB.",0
P014613,"Core i5 RTX 3050 MSI Cyborg 15 512GB SSD, Blue",MSI,"The MSI Cyborg 15 comes with 512GB SSD, 16GB RAM, Core i7 RTX 3050, Core i5 RTX 3050.",P014614,Core i5 RTX 3050 MSI Cyborg 15 (1TB SSD) Blue,MSI,"MSI's Cyborg 15 features Core i5 RTX 3050, 8GB RAM, Ryzen 5 5600H, 1TB SSD for everyday use.",0
P007663,Realme Narzo 60 512GB Black New,Realme,"Experience 512GB, 50 MP triple camera, New, 6.7 inch AMOLED with the Realme Narzo 60.",P007664,New Narzo 60 512 GB Black - Realme,Realme,"Narzo 60 by Realme: 6.7 inch AMOLED, New, 512 GB, 50 MP triple camera.",1
P017239,Mi 5A Pro (65 inch) Black,Mi,"This 5A Pro from Mi is equipped with 55in display, 65 inch, Full HD resolution.",P017240,5A Pro 65 inch Black - Mi,Mi,"Mi's 5A Pro features 55in display, 65 inch, Full HD resolution for everyday use.",1
P025727,FIFA 23 Standard - EA Sports Xbox Series X,EA Sports,EA Sports's FIFA 23 features Xbox Series X for everyday use.,P025728,"EA Sports FIFA 23, Standard Xbox Series X",EA Sports,FIFA 23 by EA Sports: Xbox Series X.,1
P016673,Samsung Neo QLED 4K Black 50 inch,Samsung,"This Neo QLED 4K from Samsung is equipped with Full HD resolution, 55in display, 50 inch.",P016674,Samsung Neo QLED 4K 65 inch Black,Samsung,"Samsung's Neo QLED 4K features 43 inch screen, 65 inch, QHD resolution for everyday use.",0
P001989,Refurbished Samsung Galaxy Z Flip5 64GB Phantom Black,Samsung,"The Samsung Galaxy Z Flip5 comes with 64GB, Refurbished, 48MP main camera, Dimensity 9200.",P001990,Refurbished Samsung Galaxy Z Flip5 (256GB) Phantom Black,Samsung,"This Galaxy Z Flip5 from Samsung is equipped with 256GB, 6.7 inch AMOLED, Refurbished, 108MP quad camera.",0
P005197,"New Google Pixel 7 128GB, Phantom Black",Google,"Experience New, 128GB, Snapdragon 8 Gen 3, 6.1-inch OLED display with the Google Pixel 7.",P005198,New Pixel 8 128GB Phantom Black - Google,Google,"Google's Pixel 8 features 108MP quad camera, 6.5in LCD 120Hz, New, 128GB for everyday use.",0
P019117,"Puma Softride Rift UK 9, Triple Black",Puma,"Puma's Softride Rift features UK 9, 43 inch screen, breathable knit for everyday use.",P019118,"Puma Softride Rift UK 9, Blue",Puma,"Experience breathable knit, UK 9, 43 inch screen with the Puma Softride Rift.",0
P006047,Google Pixel 8 Pro (128GB) Blue New,Google,"Google's Pixel 8 Pro features Snapdragon 8 Gen 3, 128GB, 6.1 Super Retina XDR, New for everyday use.",P006048,Google Pixel 8 Pro (128 GB) Blue New,Google,"The Google Pixel 8 Pro comes with 6.1 Super Retina XDR, 128 GB, Snapdragon 8 Gen 3, New.",1
P017471,Nike Air Force 1 Grey UK 7,Nike,"This Air Force 1 from Nike is equipped with 43 inch screen, UK 7, Leather upper.",P017472,Air Force 1 UK 7 Gray - Nike,Nike,"Nike's Air Force 1 features 43 inch screen, UK 7, Leather upper for everyday use.",1
P011243,Touch Display Lenovo ThinkPad E14 256GB SSD Space Gray,Lenovo,"Experience 16GB RAM, Touch Display, 256GB SSD, Core i7 RTX 3050 with the Lenovo ThinkPad E14.",P011244,Touch Display ThinkPad E14 256GB SSD Space Gray - Lenovo,Lenovo,"The Lenovo ThinkPad E14 comes with 16GB RAM, Core i7 RTX 3050, 256GB SSD, Touch Display.",1
P003587,OnePlus 12R (256GB) Green Renewed,OnePlus,"This 12R from OnePlus is equipped with 256GB, Renewed, Snapdragon 8 Gen 3, 6.7 inch AMOLED.",P003588,OnePlus 12R 256 GB Green Renewed,OnePlus,"12R by OnePlus: 6.7 inch AMOLED, 256 GB, Snapdragon 8 Gen 3, Renewed.",1
P003293,OnePlus 11 Green 256GB Refurbished,OnePlus,"OnePlus's 11 features 6.1-inch OLED display, Refurbished, 256GB, 108MP quad camera for everyday use.",P003294,Refurbished OnePlus 11 Midnight 256GB,OnePlus,"OnePlus's 11 features 256GB, 108MP quad camera, 6.7 inch AMOLED, Refurbished for everyday use.",0
P002287,Renewed Samsung Galaxy S24 Black 512GB,Samsung,"The Samsung Galaxy S24 comes with Renewed, 512GB, 6.1 Super Retina XDR, A16 Bionic chip.",P002288,"Samsung Galaxy S24 512 GB, Black Renewed",Samsung,"The Samsung Galaxy S24 comes with 512 GB, Renewed, 6.1 Super Retina XDR, A16 Bionic chip.",1
P019665,Skechers Summits Triple Black UK 7,Skechers,"Summits by Skechers: UK 7, 43 inch screen, breathable knit.",P019666,"Skechers Flex Advantage UK 7, Triple Black",Skechers,"Skechers's Flex Advantage features UK 7, Mesh upper, 55in display for everyday use.",0
P018971,Puma Smash v2 Blue UK 10,Puma,"Experience 43 inch screen, Leather upper, UK 10 with the Puma Smash v2.",P018972,"Puma Smash v2 UK 10, Blue",Puma,"Smash v2 by Puma: Leather upper, 43 inch screen, UK 10.",1
P006879,Oppo Reno 11 Pro Blue 256GB Renewed,Oppo,"The Oppo Reno 11 Pro comes with Renewed, 256GB, 6.1 Super Retina XDR, 50 MP triple camera.",P006880,Renewed Reno 11 Pro 256 GB Blue - Oppo,Oppo,"This Reno 11 Pro from Oppo is equipped with Renewed, 256 GB, 50 MP triple camera, 6.1 Super Retina XDR.",1
P003521,OnePlus Nord 3 Green 512GB Renewed,OnePlus,"This Nord 3 from OnePlus is equipped with Tensor G3, 6.7 inch AMOLED, 512GB, Renewed.",P003522,"Renewed OnePlus Nord 3 512GB, Desert Titanium",OnePlus,"OnePlus's Nord 3 features Renewed, 6.5in LCD 120Hz, 48MP main camera, 512GB for everyday use.",0
P015577,"Apple AirPods Pro 2, Black",Apple,"Experience Up to 30 hours battery, Bluetooth 5.3 with the Apple AirPods Pro 2.",P015578,AirPods 3rd Gen Black - Apple,Apple,"The Apple AirPods 3rd Gen comes with Heart rate monitor, ANC enabled.",0
P014815,Non-Touch Display MSI Katana 15 (1TB SSD) Black,MSI,"The MSI Katana 15 comes with Core i7 RTX 3050, 16GB RAM, Non-Touch Display, 1TB SSD.",P014816,MSI Katana 15 (1TB SSD) Black Non-Touch Display,MSI,"Katana 15 by MSI: 1TB SSD, Core i7 RTX 3050, Non-Touch Display, 16GB RAM.",1
P019385,Reebok Energen Lux UK 7 Black/White,Reebok,"The Reebok Energen Lux comes with 43 inch screen, breathable knit, UK 7.",P019386,"Reebok Energen Lux UK 8, Black/White",Reebok,"Energen Lux by Reebok: Mesh upper, 55in display, UK 8.",0
P014843,Modern 14 1TB SSD Blue - MSI Core i5 RTX 3050,MSI,"Experience Core i5 RTX 3050, 1TB SSD, Ryzen 5 5600H, 16GB RAM with the MSI Modern 14.",P014844,Core i5 RTX 3050 Modern 14 1TB SSD Blue - MSI,MSI,"MSI's Modern 14 features 16GB RAM, Core i5 RTX 3050, Ryzen 5 5600H, 1TB SSD for everyday use.",1
P005853,Refurbished Google Pixel 8 Pro Green 256GB,Google,"Pixel 8 Pro by Google: 6.5in LCD 120Hz, Tensor G3, Refurbished, 256GB.",P005854,Refurbished Pixel 8 Pro 256GB Desert Titanium - Google,Google,"Experience 256GB, 48MP main camera, A16 Bionic chip, Refurbished with the Google Pixel 8 Pro.",0
P006331,Refurbished Vivo X90 512GB Midnight,Vivo,"This X90 from Vivo is equipped with Snapdragon 8 Gen 3, Refurbished, 108MP quad camera, 512GB.",P006332,Vivo X90 512 GB Midnight Refurbished,Vivo,"X90 by Vivo: Snapdragon 8 Gen 3, 108MP quad camera, 512 GB, Refurbished.",1
P003539,OnePlus Nord 3 Phantom Black 512GB Open Box,OnePlus,"OnePlus's Nord 3 features Open Box, 6.5in LCD 120Hz, Tensor G3, 512GB for everyday use.",P003540,Open Box OnePlus Nord 3 512 GB Phantom Black,OnePlus,"This Nord 3 from OnePlus is equipped with 6.5in LCD 120Hz, 512 GB, Open Box, Tensor G3.",1
P021893,Full Frame Sensor Nikon D7500 (Body Only) Black,Nikon,"D7500 by Nikon: Body Only, Full-frame sensor, Full Frame Sensor, 26MP resolution.",P021894,Full Frame Sensor D7500 with 24-70mm Lens Black - Nikon,Nikon,"D7500 by Nikon: Full Frame Sensor, APS-C sensor, with 24-70mm Lens, 24.2MP resolution.",0
P006747,X90 512GB White - Vivo Open Box,Vivo,"Experience 48MP main camera, 6.1-inch OLED display, 512GB, Open Box with the Vivo X90.",P006748,"Open Box Vivo X90 512 GB, White",Vivo,"Vivo's X90 features 48MP main camera, 512 GB, 6.1-inch OLED display, Open Box for everyday use.",1
P007015,"New Oppo Reno 10 128GB, Green",Oppo,"Oppo's Reno 10 features 128GB, 6.7 inch AMOLED, A16 Bionic chip, New for everyday use.",P007016,Oppo Reno 10 128 GB Green New,Oppo,"The Oppo Reno 10 comes with 128 GB, 6.7 inch AMOLED, New, A16 Bionic chip.",1
P005795,"Open Box Google Pixel 8 Pro 128GB, Desert Titanium",Google,"Google's Pixel 8 Pro features 50 MP triple camera, Open Box, Snapdragon 8 Gen 3, 128GB for everyday use.",P005796,Google Pixel 8 Pro (128 GB) Desert Titanium Open Box,Google,"Pixel 8 Pro by Google: Snapdragon 8 Gen 3, 128 GB, Open Box, 50 MP triple camera.",1
P019249,Reebok Classic Leather UK 6 Grey,Reebok,"Classic Leather by Reebok: Leather upper, UK 6, 43 inch screen.",P019250,Reebok Classic Leather (UK 10) Grey,Reebok,"This Classic Leather from Reebok is equipped with 43 inch screen, breathable knit, UK 10.",0
P024013,PCIe 4.0 Crucial MX500 Black 1TB,Crucial,"The Crucial MX500 comes with 1TB, PCIe 4.0, 7000 MB/s read speed, SATA III interface.",P024014,MX500 1TB Black - Crucial Portable SSD,Crucial,"Crucial's MX500 features 1TB, Portable SSD, 1050 MB/s transfer speed, SATA III interface for everyday use.",0
P004681,Mi 13 64GB Green - Xiaomi Refurbished,Xiaomi,"This Mi 13 from Xiaomi is equipped with Dimensity 9200, Refurbished, 64GB, 6.1-inch OLED display.",P004682,Xiaomi Mi 13 64GB Phantom Black Refurbished,Xiaomi,"The Xiaomi Mi 13 comes with 48MP main camera, Refurbished, 64GB, Tensor G3.",0
P017915,Nike Pegasus 40 UK 7 Grey,Nike,"Pegasus 40 by Nike: 55in display, breathable knit, UK 7.",P017916,Nike Pegasus 40 (UK 7) Grey,Nike,"Experience 55in display, breathable knit, UK 7 with the Nike Pegasus 40.",1
P006049,New Google Pixel 8 Pro (64GB) White,Google,"Google's Pixel 8 Pro features 6.5in LCD 120Hz, New, 64GB, Exynos 2400 for everyday use.",P006050,Refurbished Google Pixel 8 Pro 64GB White,Google,"This Pixel 8 Pro from Google is equipped with 64GB, Refurbished, Snapdragon 8 Gen 3, 6.1 Super Retina XDR.",0
P009985,"HP Pavilion 15 1TB SSD, Space Gray Ubuntu Linux",HP,"HP's Pavilion 15 features Core i5 12th Gen, 1TB SSD, Ubuntu Linux, 16GB RAM for everyday use.",P009986,Non-Touch Display HP Pavilion 15 Space Gray 1TB SSD,HP,"The HP Pavilion 15 comes with 1TB SSD, Non-Touch Display, Core i7 RTX 3050, 16GB RAM.",0
P016013,Watch Series 9 Black - Apple,Apple,"Experience Up to 30 hours battery, IP67 water resistant with the Apple Watch Series 9.",P016014,Apple Watch SE Black,Apple,"Apple's Watch SE features ANC enabled, Heart rate monitor for everyday use.",0
P010421,XPS 13 512GB SSD Silver - Dell Non-Touch Display,Dell,"Experience 512GB SSD, Non-Touch Display, 16GB RAM, Core i7 RTX 3050 with the Dell XPS 13.",P010422,Non-Touch Display Dell XPS 13 Silver 1TB SSD,Dell,"Experience 16GB RAM, Ryzen 7 RTX 4060, Non-Touch Display, 1TB SSD with the Dell XPS 13.",0
P020113,"Prestige Mixer Grinder 750W, Black",Prestige,"Prestige's Mixer Grinder 750W features 1.5L capacity, 1400 Watt for everyday use.",P020114,Prestige Induction Cooktop Black,Prestige,"This Induction Cooktop from Prestige is equipped with 2 Litre, 750W motor.",0
P020485,Havells Electric Kettle Aquis Red,Havells,"This Electric Kettle Aquis from Havells is equipped with 2 Litre, 750W motor.",P020486,Electric Kettle Aquis Steel - Havells,Havells,"Experience 1400 Watt, 2 Litre with the Havells Electric Kettle Aquis.",0
P005755,Renewed Google Pixel 8 512GB White,Google,"Experience Exynos 2400, 512GB, Renewed, 6.1-inch OLED display with the Google Pixel 8.",P005756,Renewed Google Pixel 8 (512 GB) White,Google,"Google's Pixel 8 features Exynos 2400, 512 GB, 6.1-inch OLED display, Renewed for everyday use.",1
P019791,Go Walk 6 UK 9 Triple Black - Skechers,Skechers,"Experience 55in display, breathable knit, UK 9 with the Skechers Go Walk 6.",P019792,Skechers Go Walk 6 UK 9 Triple Black,Skechers,"Experience 55in display, UK 9, breathable knit with the Skechers Go Walk 6.",1
P002289,Samsung Galaxy S24 512GB Black Renewed,Samsung,"Samsung's Galaxy S24 features Exynos 2400, 108MP quad camera, Renewed, 512GB for everyday use.",P002290,Renewed Samsung Galaxy S24 512GB Phantom Black,Samsung,"Galaxy S24 by Samsung: 512GB, Renewed, 108MP quad camera, Dimensity 9200.",0
P020473,Electric Kettle Aquis Black - Havells,Havells,"This Electric Kettle Aquis from Havells is equipped with 750W motor, 2 Litre.",P020474,Electric Kettle Aquis White - Havells,Havells,"Havells's Electric Kettle Aquis features 750W motor, 2 Litre for everyday use.",0
P021611,Sony Alpha a7 IV Black with 24-70mm Lens Mirrorless Camera,Sony,"Alpha a7 IV by Sony: Mirrorless Camera, 24.2MP resolution, with 24-70mm Lens, APS-C sensor.",P021612,Sony Alpha a7 IV with 24-70mm Lens Black Mirrorless Camera,Sony,"Experience APS-C sensor, Mirrorless Camera, 24.2MP resolution, with 24-70mm Lens with the Sony Alpha a7 IV.",1
P026589,Wi-Fi 6 Nighthawk AX12 White - Netgear,Netgear,Netgear's Nighthawk AX12 features Wi-Fi 6 for everyday use.,P026590,v2 Netgear Nighthawk AX12 White,Netgear,Netgear's Nighthawk AX12 features v2 for everyday use.,0
P003359,Open Box OnePlus 12 Blue 128GB,OnePlus,"The OnePlus 12 comes with Open Box, 6.5in LCD 120Hz, 128GB, A16 Bionic chip.",P003360,Open Box OnePlus 12 Blue 128 GB,OnePlus,"OnePlus's 12 features A16 Bionic chip, 128 GB, 6.5in LCD 120Hz, Open Box for everyday use.",1
P021365,"Canon EOS R10 Body Only, Black Mirrorless Camera",Canon,"The Canon EOS R10 comes with Body Only, 26MP resolution, Mirrorless Camera, 1-inch sensor.",P021366,Mirrorless Camera Canon EOS R10 (with 24-70mm Lens) Black,Canon,"The Canon EOS R10 comes with with 24-70mm Lens, 26MP resolution, Full-frame sensor, Mirrorless Camera.",0
P009699,HP Omen 16 256GB SSD Blue Ubuntu Linux,HP,"The HP Omen 16 comes with 32 GB RAM, 256GB SSD, Ryzen 5 5600H, Ubuntu Linux.",P009700,"Ubuntu Linux HP Omen 16 256GB SSD, Blue",HP,"HP's Omen 16 features Ryzen 5 5600H, 32 GB RAM, Ubuntu Linux, 256GB SSD for everyday use.",1
P019847,"Skechers Summits UK 8, Blue",Skechers,"The Skechers Summits comes with breathable knit, UK 8, 55in display.",P019848,Skechers Summits (UK 8) Blue,Skechers,"This Summits from Skechers is equipped with UK 8, breathable knit, 55in display.",1
P015179,Airdopes 141 Black - Boat,Boat,"This Airdopes 141 from Boat is equipped with Heart rate monitor, ANC enabled.",P015180,"Boat Airdopes 141, Black",Boat,"Boat's Airdopes 141 features ANC enabled, Heart rate monitor for everyday use.",1
P009643,"HP Pavilion 15 1TB SSD, Silver Non-Touch Display",HP,"HP's Pavilion 15 features 1TB SSD, Non-Touch Display, Core i7 RTX 3050, 16GB RAM for everyday use.",P009644,"Non-Touch Display HP Pavilion 15 1TB SSD, Silver",HP,"HP's Pavilion 15 features Core i7 RTX 3050, 1TB SSD, 16GB RAM, Non-Touch Display for everyday use.",1
P006753,Renewed Oppo Reno 10 Phantom Black 256GB,Oppo,"Reno 10 by Oppo: Dimensity 9200, 6.5in LCD 120Hz, 256GB, Renewed.",P006754,Renewed Oppo Reno 11 Pro Phantom Black 256GB,Oppo,"Experience 6.7 inch AMOLED, Renewed, Snapdragon 8 Gen 3, 256GB with the Oppo Reno 11 Pro.",0
P016543,Samsung Crystal 4K UHD Black 55 inch,Samsung,"This Crystal 4K UHD from Samsung is equipped with QHD resolution, 43 inch screen, 55 inch.",P016544,"Samsung Crystal 4K UHD 55 inch, Black",Samsung,"Crystal 4K UHD by Samsung: 55 inch, 43 inch screen, QHD resolution.",1
P022615,LG UltraGear 27GN800 34 inch Black,LG,"Experience QHD resolution, 144Hz refresh rate, 34 inch with the LG UltraGear 27GN800.",P022616,UltraGear 27GN800 34 inch Black - LG,LG,"LG's UltraGear 27GN800 features 144Hz refresh rate, QHD resolution, 34 inch for everyday use.",1
P011751,"Windows 11 Lenovo IdeaPad Slim 5 256GB SSD, Silver",Lenovo,"IdeaPad Slim 5 by Lenovo: 256GB SSD, Windows 11, Ryzen 5 5600H, 32 GB RAM.",P011752,Lenovo IdeaPad Slim 5 (256GB SSD) Silver Windows 11,Lenovo,"This IdeaPad Slim 5 from Lenovo is equipped with Windows 11, 32 GB RAM, Ryzen 5 5600H, 256GB SSD.",1
P004155,Xiaomi Mi 13 (512GB) Blue,Xiaomi,"Mi 13 by Xiaomi: 512GB, Dimensity 9200, 6.1-inch OLED display.",P004156,Xiaomi Mi 13 Blue 512 GB,Xiaomi,"The Xiaomi Mi 13 comes with 512 GB, 6.1-inch OLED display, Dimensity 9200.",1
P015089,MSI Cyborg 15 (1TB SSD) Black Core i9 RTX 4070,MSI,"Cyborg 15 by MSI: 1TB SSD, Ryzen 7 RTX 4060, 16GB RAM, Core i9 RTX 4070.",P015090,"Windows 11 MSI Cyborg 15 1TB SSD, Black",MSI,"The MSI Cyborg 15 comes with 8GB RAM, Windows 11, Ryzen 5 5600H, 1TB SSD.",0
P024461,Robot Vacuum Dyson V12 Detect Slim Silver,Dyson,"V12 Detect Slim by Dyson: 90 minute runtime, 230AW suction power, Robot Vacuum.",P024462,with pet hair tool V12 Detect Slim Silver - Dyson,Dyson,"Experience 60 minute runtime, with pet hair tool, 230AW suction power with the Dyson V12 Detect Slim.",0
P005979,Open Box Google Pixel 8a 64GB White,Google,"Google's Pixel 8a features Dimensity 9200, 108MP quad camera, 64GB, Open Box for everyday use.",P005980,Google Pixel 8a White 64 GB Open Box,Google,"Google's Pixel 8a features Dimensity 9200, 108MP quad camera, 64 GB, Open Box for everyday use.",1
P024459,with crevice tool V12 Detect Slim Yellow/Nickel - Dyson,Dyson,"This V12 Detect Slim from Dyson is equipped with with crevice tool, 90 minute runtime, Powerful cyclone suction.",P024460,Dyson V12 Detect Slim Yellow/Nickel with crevice tool,Dyson,"Experience 90 minute runtime, with crevice tool, Powerful cyclone suction with the Dyson V12 Detect Slim.",1
P004169,Refurbished Poco X6 Pro 64GB Midnight - Xiaomi,Xiaomi,"This Poco X6 Pro from Xiaomi is equipped with 6.1-inch OLED display, Exynos 2400, Refurbished, 64GB.",P004170,Refurbished Xiaomi Poco X6 Pro 256GB Midnight,Xiaomi,"The Xiaomi Poco X6 Pro comes with 6.7 inch AMOLED, Tensor G3, 256GB, Refurbished.",0
